bookId,eid,location_name,category_name,fromDate,toDate,created,status
cs_XwpOOJsk,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-03-28,2021-03-28T13:45:00+11:00,2021-03-23T11:12:30+11:00,Cancelled by User
cs_XwpP2MIk,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-03-30,2021-03-30T13:45:00+11:00,2021-03-29T10:39:09+11:00,Confirmed
cs_XwpXkRHk,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-04-04,2021-04-04T17:45:00+10:00,2021-03-31T10:56:03+11:00,Confirmed
cs_XwpYo7Tk,44006,Information Centre,Meeting Rooms,2021-03-25,2021-03-25T15:45:00+11:00,2021-03-25T15:10:12+11:00,Confirmed
cs_XwpaWmSk,44006,Information Centre,Meeting Rooms,2021-04-08,2021-04-08T15:45:00+10:00,2021-04-08T14:18:49+10:00,Confirmed
cs_XwpbpOIk,43476,Information Centre,Meeting Rooms,2021-04-11,2021-04-11T16:45:00+10:00,2021-04-11T15:31:19+10:00,Confirmed
cs_XwpjN5ck,43852,Information Centre,Meeting Rooms,2021-04-14,2021-04-14T17:45:00+10:00,2021-04-10T13:54:13+10:00,Confirmed
cs_XwpkNOhk,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-04-15,2021-04-15T17:45:00+10:00,2021-03-22T17:40:21+11:00,Confirmed
cs_Xwpka7Uk,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-03-26,2021-03-26T17:45:00+11:00,2021-03-22T16:31:31+11:00,Confirmed
cs_Xwpmq3fk,44006,Information Centre,Meeting Rooms,2021-04-03,2021-04-03T13:45:00+11:00,2021-04-01T18:36:11+11:00,Cancelled by User
cs_Xwpn6vUk,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-04-14,2021-04-14T17:45:00+10:00,2021-04-12T10:52:00+10:00,Confirmed
cs_XwpnqOIk,44006,Information Centre,Meeting Rooms,2021-04-12,2021-04-12T11:45:00+10:00,2021-04-12T10:19:03+10:00,Confirmed
cs_XwpoJpFk,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-04-06,2021-04-06T13:45:00+10:00,2021-04-01T10:43:55+11:00,Confirmed
cs_Xwq60vHk,43476,Information Centre,Meeting Rooms,2021-11-08,2021-11-08T11:45:00+11:00,2021-11-06T17:25:16+11:00,Confirmed
cs_XwqJ04Uk,43476,Information Centre,Meeting Rooms,2021-11-14,2021-11-14T15:45:00+11:00,2021-11-09T14:40:12+11:00,Confirmed
cs_XwqJaKSy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-11-12,2021-11-12T13:00:00+11:00,2021-11-09T17:07:15+11:00,Confirmed
cs_XwqJaKSy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-11-12,2021-11-12T16:00:00+11:00,2021-11-09T17:07:15+11:00,Confirmed
cs_XwqNOlfy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-11-05,2021-11-05T13:00:00+11:00,2021-11-03T13:16:23+11:00,Confirmed
cs_XwqNOlfy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-11-05,2021-11-05T16:00:00+11:00,2021-11-03T13:16:23+11:00,Confirmed
cs_XwqQR3Ik,43476,Information Centre,Meeting Rooms,2021-11-08,2021-11-08T14:45:00+11:00,2021-11-08T13:17:17+11:00,Confirmed
cs_XwqRRvck,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-11-11,2021-11-11T16:00:00+11:00,2021-11-05T17:38:54+11:00,Confirmed
cs_Xwql94Tk,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-11-15,2021-11-15T13:00:00+11:00,2021-11-08T16:07:12+11:00,Confirmed
cs_Xwqqb5Ck,43476,Information Centre,Meeting Rooms,2021-11-03,2021-11-03T10:45:00+11:00,2021-11-03T07:37:19+11:00,Cancelled by Admin
cs_Xwxeo9cy,44160,StartSpace ,Meeting Rooms,2022-02-25,2022-02-25T10:45:00+11:00,2022-02-23T13:32:50+11:00,Confirmed
cs_Xwxeo9cy,44160,StartSpace ,Meeting Rooms,2022-02-25,2022-02-25T11:45:00+11:00,2022-02-23T13:32:50+11:00,Confirmed
cs_XwxwmJck,43476,Information Centre,Meeting Rooms,2022-02-17,2022-02-17T13:45:00+11:00,2022-02-17T10:36:38+11:00,Confirmed
cs_YO40dau9,43476,Information Centre,Meeting Rooms,2021-05-25,2021-05-25T12:45:00+10:00,2021-05-25T09:55:17+10:00,Confirmed
cs_YO468DH9,44006,Information Centre,Meeting Rooms,2021-05-27,2021-05-27T11:45:00+10:00,2021-05-18T10:41:09+10:00,Cancelled by User
cs_YO4OyJu9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-05-21,2021-05-21T17:45:00+10:00,2021-05-14T16:10:36+10:00,Confirmed
cs_YO4V0au9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-05-28,2021-05-28T17:45:00+10:00,2021-05-26T17:43:11+10:00,Confirmed
cs_YO4ZeeU9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-05-20,2021-05-20T13:45:00+10:00,2021-05-20T10:18:15+10:00,Confirmed
cs_YO4ZlXf9,43852,Information Centre,Meeting Rooms,2021-05-20,2021-05-20T10:45:00+10:00,2021-05-20T09:39:37+10:00,Confirmed
cs_YO4b9oHy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-05-23,2021-05-23T13:45:00+10:00,2021-05-18T12:35:40+10:00,Confirmed
cs_YO4b9oHy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-05-23,2021-05-23T17:45:00+10:00,2021-05-18T12:35:40+10:00,Confirmed
cs_YO4bMlc9,44007,Information Centre,Meeting Rooms,2021-05-29,2021-05-29T11:45:00+10:00,2021-05-18T13:35:47+10:00,Confirmed
cs_YO4bbWh9,44007,Information Centre,Meeting Rooms,2021-05-27,2021-05-27T15:45:00+10:00,2021-05-18T11:41:13+10:00,Cancelled by User
cs_YO4bpXU9,43852,Information Centre,Meeting Rooms,2021-05-20,2021-05-20T10:45:00+10:00,2021-05-18T14:01:34+10:00,Cancelled by User
cs_YO4dQJt9,44006,Information Centre,Meeting Rooms,2021-05-26,2021-05-26T14:45:00+10:00,2021-05-25T16:28:32+10:00,Confirmed
cs_YO4w1diy,44160,StartSpace ,Meeting Rooms,2021-05-13,2021-05-13T16:00:00+10:00,2021-05-13T11:02:33+10:00,Confirmed
cs_YO4w1diy,44160,StartSpace ,Meeting Rooms,2021-05-14,2021-05-14T16:00:00+10:00,2021-05-13T11:02:33+10:00,Confirmed
cs_YO70wDs9,43852,Information Centre,Meeting Rooms,2021-12-19,2021-12-19T10:45:00+11:00,2021-12-12T09:45:19+11:00,Confirmed
cs_YO70znS9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-12-16,2021-12-16T16:00:00+11:00,2021-12-14T11:54:03+11:00,Confirmed
cs_YO71M8I9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-11-26,2021-11-26T13:00:00+11:00,2021-11-24T12:15:21+11:00,Confirmed
cs_YO71P8C9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-12-01,2021-12-01T13:00:00+11:00,2021-11-24T12:32:51+11:00,Cancelled by Admin
cs_YO71vni9,43476,Information Centre,Meeting Rooms,2021-11-24,2021-11-24T15:45:00+11:00,2021-11-24T08:24:57+11:00,Confirmed
cs_YO79aWs9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-12-07,2021-12-07T16:00:00+11:00,2021-12-07T11:31:28+11:00,Confirmed
cs_YO7B6WS9,43476,Information Centre,Meeting Rooms,2021-12-01,2021-12-01T13:45:00+11:00,2021-12-01T13:16:26+11:00,Confirmed
cs_YO7DPWs9,43852,Information Centre,Meeting Rooms,2021-11-17,2021-11-17T11:45:00+11:00,2021-11-17T09:27:27+11:00,Confirmed
cs_YO7KVnS9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-12-08,2021-12-08T16:00:00+11:00,2021-12-04T17:29:43+11:00,Confirmed
cs_YO7KllH9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-12-06,2021-12-06T13:00:00+11:00,2021-12-05T15:15:57+11:00,Confirmed
cs_YO7NNls9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-12-04,2021-12-04T13:45:00+11:00,2021-11-27T17:16:48+11:00,Confirmed
cs_YO7NYJh9,47791,StartSpace ,Loft Boardroom,2021-11-27,2021-11-27T11:45:00+11:00,2021-11-26T17:03:54+11:00,Confirmed
cs_YO7OBnh9,43852,Information Centre,Meeting Rooms,2021-11-12,2021-11-12T10:45:00+11:00,2021-11-11T22:02:31+11:00,Confirmed
cs_YO7RbnT9,43476,Information Centre,Meeting Rooms,2022-01-13,2022-01-13T10:45:00+11:00,2022-01-13T09:41:16+11:00,Confirmed
cs_YO7RqnF9,47647,Information Centre,Studio 4,2022-01-20,2022-01-20T15:00:00+11:00,2022-01-13T10:25:20+11:00,Confirmed
cs_YO7RweS9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-01-12,2022-01-12T16:00:00+11:00,2022-01-12T15:47:45+11:00,Cancelled by Admin
cs_YO7VQJi9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-01-15,2022-01-15T17:45:00+11:00,2022-01-10T15:58:17+11:00,Confirmed
cs_YO7VVkuy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-01-15,2022-01-15T13:45:00+11:00,2022-01-09T13:19:41+11:00,Cancelled by Admin
cs_YO7VVkuy,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-01-15,2022-01-15T17:45:00+11:00,2022-01-09T13:19:41+11:00,Cancelled by Admin
cs_YO7VdnU9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-01-15,2022-01-15T13:45:00+11:00,2022-01-09T10:45:05+11:00,Confirmed
cs_YO7W3OF9,44006,Information Centre,Meeting Rooms,2021-12-19,2021-12-19T10:45:00+11:00,2021-12-18T09:17:22+11:00,Confirmed
cs_YO7a2af9,47600,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-12-09,2021-12-09T16:00:00+11:00,2021-12-09T11:48:34+11:00,Confirmed
cs_YO7a5ns9,44006,Information Centre,Meeting Rooms,2021-12-09,2021-12-09T14:45:00+11:00,2021-12-09T08:42:01+11:00,Confirmed
cs_YO7beAUy,44160,StartSpace ,Meeting Rooms,2021-11-20,2021-11-20T17:45:00+11:00,2021-11-19T16:35:00+11:00,Confirmed
cs_YO7beAUy,44160,StartSpace ,Meeting Rooms,2021-11-20,2021-11-20T16:45:00+11:00,2021-11-19T16:35:00+11:00,Confirmed
cs_YO7d8WF9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-12-21,2021-12-21T13:00:00+11:00,2021-12-17T12:55:58+11:00,Confirmed
cs_YO7j8RT9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-01-30,2022-01-30T13:45:00+11:00,2022-01-27T15:45:35+11:00,Cancelled by Admin
cs_YO7j9Rt9,43852,Information Centre,Meeting Rooms,2022-01-27,2022-01-27T13:45:00+11:00,2022-01-27T12:43:47+11:00,Confirmed
cs_YO7mVat9,43852,Information Centre,Meeting Rooms,2022-02-02,2022-02-02T14:45:00+11:00,2022-02-02T13:14:10+11:00,Cancelled by Admin
cs_YO7molc9,43852,Information Centre,Meeting Rooms,2022-02-02,2022-02-02T14:45:00+11:00,2022-02-02T14:02:58+11:00,Confirmed
cs_YO7xgXC9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-11-19,2021-11-19T13:00:00+11:00,2021-11-15T15:41:26+11:00,Confirmed
cs_YO7yQec9,43476,Information Centre,Meeting Rooms,2022-01-25,2022-01-25T17:45:00+11:00,2022-01-24T12:46:37+11:00,Confirmed
cs_YO7z7JI9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2022-01-06,2022-01-06T16:00:00+11:00,2022-01-05T08:55:08+11:00,Cancelled by Admin
cs_YOe2xDH9,44006,Information Centre,Meeting Rooms,2021-08-02,2021-08-02T17:45:00+10:00,2021-08-02T16:45:25+10:00,Confirmed
cs_YOe5aRS9,44006,Information Centre,Meeting Rooms,2021-07-28,2021-07-28T13:45:00+10:00,2021-07-28T10:50:38+10:00,Confirmed
cs_YOeAkRU9,43852,Information Centre,Meeting Rooms,2021-08-03,2021-08-03T16:45:00+10:00,2021-08-03T15:01:43+10:00,Cancelled by User
cs_YOeK6aTb,47267,Information Centre,Studio 2,2021-08-12,2021-08-12T13:00:00+10:00,2021-06-21T12:50:46+10:00,Confirmed
cs_YOeK6aTb,47267,Information Centre,Studio 2,2021-08-19,2021-08-19T13:00:00+10:00,2021-06-21T12:50:46+10:00,Confirmed
cs_YOeK6aTb,47267,Information Centre,Studio 2,2021-08-26,2021-08-26T13:00:00+10:00,2021-06-21T12:50:46+10:00,Confirmed
cs_YOeK6aTb,47267,Information Centre,Studio 2,2021-09-02,2021-09-02T13:00:00+10:00,2021-06-21T12:50:46+10:00,Confirmed
cs_YOeK6aTb,47267,Information Centre,Studio 2,2021-09-09,2021-09-09T13:00:00+10:00,2021-06-21T12:50:46+10:00,Confirmed
cs_YOeK6aTb,47267,Information Centre,Studio 2,2021-09-16,2021-09-16T13:00:00+10:00,2021-06-21T12:50:46+10:00,Confirmed
cs_YOeK6aTb,47267,Information Centre,Studio 2,2021-09-23,2021-09-23T13:00:00+10:00,2021-06-21T12:50:46+10:00,Confirmed
cs_YOeK6aTb,47267,Information Centre,Studio 2,2021-09-30,2021-09-30T13:00:00+10:00,2021-06-21T12:50:46+10:00,Confirmed
cs_YOeK6aTb,47267,Information Centre,Studio 2,2021-10-07,2021-10-07T13:00:00+11:00,2021-06-21T12:50:46+10:00,Confirmed
cs_YOeK6aTb,47267,Information Centre,Studio 2,2021-10-14,2021-10-14T13:00:00+11:00,2021-06-21T12:50:46+10:00,Confirmed
cs_YOeK6aTb,47267,Information Centre,Studio 2,2021-10-21,2021-10-21T13:00:00+11:00,2021-06-21T12:50:46+10:00,Confirmed
cs_YOeK6aTb,47267,Information Centre,Studio 2,2021-10-28,2021-10-28T13:00:00+11:00,2021-06-21T12:50:46+10:00,Confirmed
cs_YOeK6aTb,47267,Information Centre,Studio 2,2021-11-04,2021-11-04T13:00:00+11:00,2021-06-21T12:50:46+10:00,Confirmed
cs_YOeK6aTb,47267,Information Centre,Studio 2,2021-11-11,2021-11-11T13:00:00+11:00,2021-06-21T12:50:46+10:00,Confirmed
cs_YOeK6aTb,47267,Information Centre,Studio 2,2021-11-18,2021-11-18T13:00:00+11:00,2021-06-21T12:50:46+10:00,Confirmed
cs_YOeK6aTb,47267,Information Centre,Studio 2,2021-11-25,2021-11-25T13:00:00+11:00,2021-06-21T12:50:46+10:00,Confirmed
cs_YOeK6aTb,47267,Information Centre,Studio 2,2021-12-02,2021-12-02T13:00:00+11:00,2021-06-21T12:50:46+10:00,Confirmed
cs_YOeK6aTb,47267,Information Centre,Studio 2,2021-12-09,2021-12-09T13:00:00+11:00,2021-06-21T12:50:46+10:00,Confirmed
cs_YOeK6aTb,47267,Information Centre,Studio 2,2021-12-16,2021-12-16T13:00:00+11:00,2021-06-21T12:50:46+10:00,Confirmed
cs_YOeK6aTb,47267,Information Centre,Studio 2,2021-12-23,2021-12-23T13:00:00+11:00,2021-06-21T12:50:46+10:00,Confirmed
cs_YOeK6aTb,47267,Information Centre,Studio 2,2021-12-30,2021-12-30T13:00:00+11:00,2021-06-21T12:50:46+10:00,Confirmed
cs_YOeMYDt9,43852,Information Centre,Meeting Rooms,2021-07-15,2021-07-15T14:45:00+10:00,2021-07-13T08:15:41+10:00,Confirmed
cs_YOeMeXH9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-07-16,2021-07-16T13:45:00+10:00,2021-07-13T15:26:16+10:00,Confirmed
cs_YOePZ8s9,44006,Information Centre,Meeting Rooms,2021-07-15,2021-07-15T14:45:00+10:00,2021-07-14T12:51:20+10:00,Cancelled by User
cs_YOeR9ni9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-07-14,2021-07-14T13:45:00+10:00,2021-07-12T10:52:03+10:00,Confirmed
cs_YOeVynS9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-07-12,2021-07-12T17:45:00+10:00,2021-07-07T16:21:35+10:00,Confirmed
cs_YOeWARt9,43852,Information Centre,Meeting Rooms,2021-07-03,2021-07-03T16:45:00+10:00,2021-07-03T14:29:00+10:00,Confirmed
cs_YOeWeeh9,47647,Information Centre,Studio 4,2021-08-24,2021-08-24T12:30:00+10:00,2021-07-02T15:55:08+10:00,Confirmed
cs_YOeWpWh9,44160,StartSpace ,Meeting Rooms,2021-07-02,2021-07-02T14:00:00+10:00,2021-07-02T13:38:45+10:00,Confirmed
cs_YOedAaU9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-07-03,2021-07-03T13:45:00+10:00,2021-06-30T14:13:48+10:00,Confirmed
cs_YOeo2aU9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-07-14,2021-07-14T13:45:00+10:00,2021-07-11T12:13:31+10:00,Confirmed
cs_YOeoeRs9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-07-20,2021-07-20T14:00:00+10:00,2021-07-10T14:49:28+10:00,Confirmed
cs_YOevlaH9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-07-13,2021-07-13T17:45:00+10:00,2021-06-25T13:51:51+10:00,Confirmed
cs_YOevzRT9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-06-29,2021-06-29T13:45:00+10:00,2021-06-25T10:52:53+10:00,Confirmed
cs_YOeya8u9,44006,Information Centre,Meeting Rooms,2021-07-19,2021-07-20T17:45:00+10:00,2021-07-16T13:02:23+10:00,Confirmed
cs_YOj1znt9,43852,Information Centre,Meeting Rooms,2021-04-23,2021-04-23T16:45:00+10:00,2021-04-23T05:59:41+10:00,Confirmed
cs_YOj28Oi9,44160,StartSpace ,Meeting Rooms,2021-05-20,2021-05-20T14:30:00+10:00,2021-05-11T16:51:16+10:00,Confirmed
cs_YOj5BRF9,43476,Information Centre,Meeting Rooms,2021-05-08,2021-05-08T13:45:00+10:00,2021-05-08T12:52:49+10:00,Confirmed
cs_YOj5R8C9,43476,Information Centre,Meeting Rooms,2021-05-11,2021-05-11T11:45:00+10:00,2021-05-08T19:13:53+10:00,Confirmed
cs_YOj83OT9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-05-15,2021-05-15T13:45:00+10:00,2021-05-12T10:45:43+10:00,Confirmed
cs_YOj9ReS9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-04-30,2021-04-30T13:45:00+10:00,2021-04-27T16:30:02+10:00,Confirmed
cs_YOj9pJF9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-04-27,2021-04-27T17:45:00+10:00,2021-04-27T17:25:07+10:00,Confirmed
cs_YOjB0Rh9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-05-04,2021-05-04T13:45:00+10:00,2021-04-26T16:19:50+10:00,Confirmed
cs_YOjN2aC9,44006,Information Centre,Meeting Rooms,2021-04-26,2021-04-26T11:45:00+10:00,2021-04-25T16:53:42+10:00,Cancelled by User
cs_YOjNMeF9,44006,Information Centre,Meeting Rooms,2021-04-25,2021-04-25T12:45:00+10:00,2021-04-25T11:20:05+10:00,Confirmed
cs_YOjNkOt9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-04-27,2021-04-27T17:45:00+10:00,2021-04-24T13:23:02+10:00,Confirmed
cs_YOjVaeT9,44007,Information Centre,Meeting Rooms,2021-05-03,2021-05-03T13:45:00+10:00,2021-05-02T15:59:24+10:00,Confirmed
cs_YOjW8DT9,44006,Information Centre,Meeting Rooms,2021-04-30,2021-04-30T17:45:00+10:00,2021-04-30T15:56:18+10:00,Confirmed
cs_YOjZvWH9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-04-23,2021-04-23T17:45:00+10:00,2021-04-23T15:19:53+10:00,Confirmed
cs_YOjao8t9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-04-30,2021-04-30T17:45:00+10:00,2021-04-28T10:27:19+10:00,Cancelled by Admin
cs_YOjbPRu9,43852,Information Centre,Meeting Rooms,2021-04-22,2021-04-22T13:45:00+10:00,2021-04-21T14:56:30+10:00,Cancelled by User
cs_YOjjzRS9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-05-06,2021-05-06T13:45:00+10:00,2021-05-06T12:41:13+10:00,Confirmed
cs_YOjlxei9,43476,Information Centre,Meeting Rooms,2021-05-05,2021-05-05T11:45:00+10:00,2021-05-05T10:56:31+10:00,Confirmed
cs_YOjnqRH9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-05-15,2021-05-15T17:45:00+10:00,2021-05-10T14:46:33+10:00,Confirmed
cs_YOjoPJU9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-05-05,2021-05-05T13:45:00+10:00,2021-05-03T10:58:35+10:00,Confirmed
cs_YOjvqXH9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-04-29,2021-04-29T17:45:00+10:00,2021-04-28T14:05:56+10:00,Confirmed
cs_YOjwyJu9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-04-17,2021-04-17T18:00:00+10:00,2021-04-17T12:40:24+10:00,Confirmed
cs_YOl6XWf9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-03-04,2021-03-04T13:45:00+11:00,2021-02-28T15:22:51+11:00,Confirmed
cs_YOlARnS9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-03-22,2021-03-22T13:45:00+11:00,2021-03-17T15:17:31+11:00,Confirmed
cs_YOlDlWH9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-03-06,2021-03-06T13:45:00+11:00,2021-02-27T12:49:22+11:00,Confirmed
cs_YOlKRnu9,46986,Heritage Collection Reading Rooms,Heritage Collections Reading Rooms,2021-03-07,2021-03-07T17:45:00+11:00,2021-03-06T17:17:03+11:00,Confirmed
cs_YOlVq5FK,47588,SLV school excursions,SLV school excursions,2021-04-20,2021-04-20T14:15:00+10:00,2021-03-10T16:10:07+11:00,Cancelled by Admin
cs_YOlVq5FK,47588,SLV school excursions,SLV school excursions,2021-04-22,2021-04-22T14:15:00+10:00,2021-03-10T16:10:07+11:00,Cancelled by Admin
cs_YOlVq5FK,47588,SLV school excursions,SLV school excursions,2021-04-27,2021-04-27T14:15:00+10:00,2021-03-10T16:10:07+11:00,Cancelled by Admin
cs_YOlVq5FK,47588,SLV school excursions,SLV school excursions,2021-04-29,2021-04-29T14:15:00+10:00,2021-03-10T16:10:07+11:00,Cancelled by Admin
cs_YOlVq5FK,47588,SLV school excursions,SLV school excursions,2021-05-04,2021-05-04T14:15:00+10:00,2021-03-10T16:10:07+11:00,Cancelled by Admin
cs_YOlVq5FK,47588,SLV school excursions,SLV school excursions,2021-05-06,2021-05-06T14:15:00+10:00,2021-03-10T16:10:07+11:00,Cancelled by Admin
cs_YOlVq5FK,47588,SLV school excursions,SLV school excursions,2021-05-11,2021-05-11T14:15:00+10:00,2021-03-10T16:10:07+11:00,Cancelled by Admin
cs_YOlVq5FK,47588,SLV school excursions,SLV school excursions,2021-05-13,2021-05-13T14:15:00+10:00,2021-03-10T16:10:07+11:00,Cancelled by Admin
cs_YOlVq5FK,47588,SLV school excursions,SLV school excursions,2021-05-18,2021-05-18T14:15:00+10:00,2021-03-10T16:10:07+11:00,Cancelled by Admin
cs_YOlVq5FK,47588,SLV school excursions,SLV school excursions,2021-05-20,2021-05-20T14:15:00+10:00,2021-03-10T16:10:07+11:00,Cancelled by Admin
cs_YOlVq5FK,47588,SLV school excursions,SLV school excursions,2021-05-25,2021-05-25T14:15:00+10:00,2021-03-10T16:10:07+11:00,Cancelled by Admin
cs_YOlVq5FK,47588,SLV school excursions,SLV school excursions,2021-05-27,2021-05-27T14:15:00+10:00,2021-03-10T16:10:08+11:00,Cancelled by Admin
cs_YOlVq5FK,47588,SLV school excursions,SLV school excursions,2021-06-01,2021-06-01T14:15:00+10:00,2021-03-10T16:10:08+11:00,Cancelled by Admin
cs_YOlVq5FK,47588,SLV school excursions,SLV school excursions,2021-06-03,2021-06-03T14:15:00+10:00,2021-03-10T16:10:08+11:00,Cancelled by Admin
cs_YOlVq5FK,47588,SLV school excursions,SLV school excursions,2021-06-08,2021-06-08T14:15:00+10:00,2021-03-10T16:10:08+11:00,Cancelled by Admin
cs_YOlVq5FK,47588,SLV school excursions,SLV school excursions,2021-06-10,2021-06-10T14:15:00+10:00,2021-03-10T16:10:08+11:00,Cancelled by Admin
